REG_SNL_INSTN_KEY,year,CompanyName,CompanyType,PrimaryRegulator,YearEstablished,ParentName,ParentInstitutionKey,CountyandState,ZipCode,State,Initial_Scale,status,lobby_status,severe,capital_adequacy,asset_quality,management_quality,earning,liquidity,sensitivity_to_market_risk,deposit_to_asset_ratio,leverage,total_core_deposit,size,age,growth,distance,initial_market_size
1014570,2010,State Bank of Brooks,Commercial Bank,FDIC,1914,,NA,"Adams, IA",50841,IA,10379,1,0,0,30.986887,-3.23,0,0.026867235,35.799149,13.197951,86.296959,13.04,11531,14368,96,1.185233513,1524.543885341994,1.98465E-05
1014573,2010,Harrison Deposit Bank and Trust Company,Commercial Bank,FDIC,1901,"Field & Main Bancorp, Inc.",4307164,"Harrison, KY",41031,KY,48719,1,0,1,20.558689,-0.69999999,0,0.026420869,28.525049,3.537626,82.759262,10.32,40896,53594,109,1.785007378,633.9481164,0.000111974
1014575,2010,Peoples Bank & Trust Company,Commercial Bank,FDIC,1917,"Commerce Bancorp, Inc",4048911,"Carroll, MS",38947,MS,30025,1,0,0,37.292042,-2.21,0,0.027650289,1.8198562,37.064049,85.787376,13.76,40941,53164,93,6.291137303,1300.161413297572,4.80979E-05
1014576,2010,Bank of Greeley,Commercial Bank,FDIC,1888,"Greeley Bancshares, Inc.",1022839,"Anderson, KS",66033,KS,21618,1,0,0,20.041775,-1.42,0,0.03224384,17.629871,14.0376,86.511665,12.01,28543,34022,122,-4.090426528,1570.753506573556,4.44059E-05
1014577,2010,Tejas Bank,Commercial Bank,FDIC,1960,"Sandhills Bancshares, Inc.",4237603,"Ward, TX",79756,TX,19120,1,0,0,17.932047,-0.94,0,0.0244863,9.3395319,0.75886738,85.687012,11.62,50770,66527,50,5.024172907,2474.252284835557,6.1657988e-06
1014579,2010,West Town Bank & Trust,Commercial Bank,FDIC,1922,"Integrated Financial Holdings, Inc.",4641189,"Cook, IL",60546,IL,29193,1,0,0,11.494006,-0.81,0,0.030723777,4.8563499,1.6699687,76.403412,7.7199998,75609,110338,88,1.440822537,969.2177175516947,8.3273590e-06
1014582,2010,Libertyville Savings Bank,Commercial Bank,FDIC,1901,Village Investment Company,1024451,"Jefferson, IA",52556,IA,76777,1,0,0,12.982965,-1.51,0,0.040257435,6.9800019,2.891283,86.471962,10.22,146342,174179,109,2.154506167,1292.778592982449,0.000146811
1014583,2010,Mauch Chunk Trust Company,Commercial Bank,FDIC,1902,Mauch Chunk Trust Financial Corp.,4066275,"Carbon, PA",18229,PA,160238,1,0,0,14.554317,-2.5899999,0,0.034715276,1.3913523,8.1674252,75.623466,9.2299995,220402,301942,108,2.724626212,244.1473554804447,5.96104E-05
1014585,2010,Great Rivers Bank,Commercial Bank,FDIC,1901,"FNB Barry Bancorp, Inc",4601285,"Pike, IL",62312,IL,81967,1,0,0,17.591055,-1.01,0,0.033780091,17.007305,21.205656,86.020309,12.41,101613,124452,109,9.672775788,1207.402273185757,2.33812E-05
1014588,2010,State Bank of Canton,Commercial Bank,FDIC,1895,,NA,"McPherson, KS",67428,KS,18441,1,0,0,36.968006,-1.23,0,0.0294536,5.2101912,4.2473402,81.699913,16.98,23550,28825,115,7.483392471,1768.958449673044,3.788E-05
1014590,2010,Farmers Citizens Bank,Commercial Bank,FED,1908,CNB Financial Corporation,100790,"Crawford, OH",44820,OH,93844,1,0,0,13.607963,-1.25,0,0.024912952,3.2388442,12.902349,87.123108,8.0200005,297083,355839,102,1.753380315,549.5075256886602,1.06796E-05
1014591,2010,The First National Bank of Ava,Commercial Bank,OCC,1917,Headquarters Holding Company,1020042,"Jackson, IL",62907,IL,39361,1,0,0,17.615162,-1.75,0,0.03822609,2.6913226,12.910579,87.634338,11.27,51536,58808,93,3.957625425,1091.896517734601,1.12278E-05
1014592,2010,Bank of Prague,Commercial Bank,FDIC,1906,Prague Company,1016914,"Saunders, NE",68050,NE,12014,1,0,0,22.302065,-1.11,0,0.039205492,9.7656994,16.554127,81.889557,17.25,15389,19232,104,-0.822695788,1699.309934223729,2.57936E-05
1014593,2010,The Bank of Marion,Commercial Bank,FED,1874,"Southwest Virginia Bankshares, Inc.",1019877,"Smyth, VA",24354,VA,248029,1,0,0,16.020609,-1.8099999,0,0.031226398,16.492264,2.4368708,87.267937,9.6999998,275369,348231,136,2.901883487,456.8891950469238,0.000445072
1014598,2010,WSB Municipal Bank,Commercial Bank,FDIC,1913,Watertown Savings Bank,1007774,"Jefferson, NY",13601,NY,62636,1,0,0,50.553722,,0,0.013026414,29.343166,13.909356,79.968506,11.44,23875,32384,97,4.679384738,570.1871087,2.8455988e-06
1014599,2010,The Citizens State Bank,Commercial Bank,FDIC,1911,"Flint Hills Bancshares, Inc.",1024054,"Coffey, KS",66852,KS,48543,1,0,0,13.251355,-0.95999998,0,0.033294264,4.953722,7.4813466,89.531403,9.1599998,103521,122003,99,4.343598843,1640.841596873849,9.9713E-05
1014602,2010,Easthampton Savings Bank,Commercial Bank,FED,1869,Hometown Financial Group MHC,4228496,"Hampshire, MA",01027,MA,352732,1,0,0,21.031122,-0.73000002,0,0.029857513,3.1361778,47.959332,79.64566,12.02,637558,884568,141,2.256193991,522.425121,0.000174489
1014603,2010,Availa Bank,Commercial Bank,FDIC,1870,"Carroll County Bancshares, Inc.",1021162,"Carroll, IA",51401,IA,90305,1,0,0,10.252323,-1.77,0,0.037867032,1.2540751,1.9246658,86.482803,8.1999998,252373,324187,140,6.883465978,1545.785475047532,0.000172679
1014604,2010,Town & Country Bank Midwest,Commercial Bank,FDIC,1945,"T & C Bancorp, Inc.",1018374,"Lewis, MO",63447,MO,24009,1,0,0,12.256222,-2.05,0,0.037663337,17.121975,2.4601331,89.70475,9.7200003,19840,22117,65,-0.795906765,1282.816271365812,1.92588E-05
1014609,2010,Bank of the West,Commercial Bank,FDIC,1986,"Greater Southwest Bancshares, Inc.",1020556,"Tarrant, TX",76051,TX,120976,1,0,0,13.205111,-1.1900001,0,0.038612645,11.132265,9.3953724,90.146606,9.3599997,254296,290164,24,2.631180626,1919.067088445763,3.90122E-05
1014610,2010,The Bankers Bank,Commercial Bank,FED,1986,"Bankers Bancorp of Oklahoma, Inc.",1020304,"Oklahoma, OK",73120,OK,58385,1,0,0,18.650822,-1.96,0,0.033596765,34.020237,18.286188,56.195572,14.47,91723,192459,24,1.373025224,1852.119692990035,9.92596E-05
1014615,2010,"Sunrise Banks, National Association",Commercial Bank,OCC,1962,"University Financial Corp, GBC",1020372,"Ramsey, MN",55103,MN,23377,1,0,0,22.103212,-1.95,0,0.035304628,33.67123,6.963037,83.523994,13.23,118369,194762,48,2.642099774,1488.385638666885,1.30187E-05
1014616,2010,First National Bank of Pana,Commercial Bank,OCC,1930,,NA,"Christian, IL",62557,IL,73534,1,0,0,15.881812,-1.22,0,0.035083409,7.2669077,9.3866615,87.116806,11.22,108400,126242,80,4.921440362,1039.700208736656,2.09757E-05
1014617,2010,"First Financial Bank, National Association",Commercial Bank,OCC,1927,"First Financial Bankshares, Inc.",100572,"Johnson, TX",76033,TX,105166,1,0,0,13.872648,-2.01,-1,0.039985899,9.9495039,1.6285485,90.049751,8.7200003,231419,277973,83,3.574067233,1976.135163838715,3.39138E-05
1014618,2010,Farmers State Bank of Emden,Commercial Bank,FDIC,1891,,NA,"Logan, IL",62635,IL,29216,1,0,0,50.553722,-0.85000002,0,0.022756262,29.127851,3.0221517,72.193878,23.41,24004,34496,119,1.961909907,1077.583292605766,8.3339201e-06
1014619,2010,Premier Bank,Commercial Bank,FDIC,1914,"Premier Bancshares, Inc.",4347084,"Douglas, NE",68118,NE,22292,1,0,0,17.655945,-2.6099999,-1,0.049510941,22.696562,33.99144,84.324898,13.81,16725,19834,96,7.238362674,1647.351155,4.78601E-05
1014620,2010,Bank of Zachary,Commercial Bank,FDIC,1904,"Zachary Bancshares, Inc.",1018281,"East Baton Rouge, LA",70791,LA,83655,1,0,0,17.566957,-2.05,0,0.037862595,3.0038846,14.746074,86.617149,8.3999996,133383,170300,106,1.558127222,1580.157341050477,0.000206428
1014621,2010,Dakota Heritage Bank,Commercial Bank,FDIC,1945,Hunter Holding Company,1019413,"Cass, ND",58048,ND,19346,1,0,0,10.644114,-1.15,0,0.039033245,5.3021908,9.1263666,89.799164,8.3999996,102031,114569,65,5.444349628,1873.272951144492,0.000139127
1014628,2010,The Haviland State Bank,Commercial Bank,FDIC,1903,"Haviland Bancshares, Inc.",1017569,"Kiowa, KS",67059,KS,17387,1,0,0,17.186939,-1.3200001,0,0.038161922,7.1093321,4.6100683,87.830017,11.41,28721,32991,107,4.656468925,1928.525436536318,3.57149E-05
1014630,2010,Aliant Bank,Commercial Bank,FED,1900,Valley National Bancorp,100486,"Tallapoosa, AL",35010,AL,561881,1,0,0,12.107047,-3.4200001,0,0.033414084,1.6276033,2.430918,79.486595,8.6999998,655428,904828,110,4.753803685,1041.878768436381,0.000334735
1014633,2010,First Security Bank - Sleepy Eye,Commercial Bank,FDIC,1881,"First Sleepy Eye Bancorporation, Inc.",1019268,"Brown, MN",56085,MN,129497,1,0,0,13.350444,-2.0699999,0,0.046112303,9.0064011,4.006216,85.078445,10.85,131038,155902,129,3.802610909,1584.622960385744,7.21172E-05
1014634,2010,Pioneer State Bank,Commercial Bank,FDIC,1901,NuMark Credit Union,2507617,"LaSalle, IL",60518,IL,20510,1,0,1,22.406551,-2.9100001,0,0.041968029,14.286394,17.903835,65.227379,15.86,20319,32215,109,2.482091796,1051.725502732094,5.8505166e-06
1014635,2010,First State Bank,Commercial Bank,FDIC,1935,"First State Bancorp, Inc.",4053358,"Cedar, NE",68771,NE,29202,1,0,0,16.64896,-1.5700001,0,0.031110607,42.596703,39.854721,71.414017,14.71,31540,44165,75,15.65494274,1753.424027986718,6.26956E-05
1014636,2010,Bank of Commerce,Commercial Bank,FED,1985,"Southeast Bancshares, Inc.",1024084,"Neosho, KS",66720,KS,102921,1,0,0,15.568432,-1.05,0,0.029461578,15.801732,7.7268209,90.238571,7.73,140934,164146,25,6.185389387,1614.217473499927,0.000211412
1014637,2010,TruBank,Commercial Bank,FDIC,1883,Community Bancshares Corp.,1023946,"Warren, IA",50125,IA,33853,1,0,0,15.238634,-1.8099999,0,0.034994692,2.8757155,1.6883131,84.470825,9.2399998,103577,132763,127,1.013558333,1429.909670209666,6.4733E-05
1014641,2010,Bank Star of the LeadBelt,Commercial Bank,FDIC,1905,"First State Bancshares, Inc.",1018624,"St. Francois, MO",63601,MO,75846,1,0,0,12.339545,-1.3099999,0,0.041309021,4.8817067,24.635843,87.095482,8.6000004,93271,112542,105,0.527247253,1181.736593554275,6.08397E-05
1014642,2010,The Palmetto Bank,Commercial Bank,FDIC,1906,"United Community Banks, Inc.",1022041,"Greenville, SC",29601,SC,577731,1,0,1,12.978749,-3.1199999,0,0.030428875,18.94087,1.0407454,86.79081,8.1199999,1127436,1356639,104,3.898742996,657.6253563613167,0.001977339
1014645,2010,Center Point Bank and Trust Company,Commercial Bank,FDIC,1964,Country Bancorporation,1021190,"Linn, IA",52213,IA,18671,1,0,0,10.889935,-1.22,0,0.041449063,3.7827919,0.61928922,88.183159,8.4799995,23977,27190,46,3.226124948,1296.360584902914,3.57023E-05
1014648,2010,First National Bank of Starbuck,Commercial Bank,OCC,1898,Banner Corporation,1024098,"Pope, MN",56381,MN,24317,1,0,0,14.514877,-0.38999999,0,0.013026414,46.113232,52.499573,76.281059,9.5500002,15316,20608,112,6.599348729,1690.289571453863,1.35422E-05
1014649,2010,Brazos National Bank,Commercial Bank,OCC,1982,"Gulfport Bancshares of Delaware, Inc.",4149406,"Brazoria, TX",77531,TX,12323,1,0,0,16.727736,-0.86000001,0,0.030896431,48.980686,19.07617,66.366013,13.01,16496,25278,28,2.036836403,2013.669843494653,3.9739089e-06
1014651,2010,National Grand Bank of Marblehead,Commercial Bank,OCC,1831,Grand Bank Corporation,1019050,"Essex, MA",01945,MA,173741,1,0,0,17.489004,-1.05,0,0.036996666,3.5052609,1.2862917,88.230492,10.4,210486,248617,159,3.492044212,655.3291353377796,8.5946E-05
1014652,2010,The Farmers State Bank,Commercial Bank,FDIC,1900,"Farmers State Bankshares, Inc.",1023034,"Jackson, KS",66436,KS,28284,1,0,0,14.909457,-1.01,0,0.032692514,2.8306098,17.670303,84.389008,9.3500004,42579,55762,110,-0.413922291,1610.775445766442,5.80986E-05
1014654,2010,Farmers & Merchants Savings Bank,Commercial Bank,FED,1925,Dunn Investment Co.,1974180,"Delaware, IA",52057,IA,74090,1,0,0,9.4374056,-1.11,0,0.035088859,4.7496376,10.229845,83.855293,8.9799995,232802,307847,85,8.416470738,1277.771464447056,0.000141673
1014661,2010,"Farmers & Merchants State Bank of Neola, Iowa",Commercial Bank,FDIC,1886,"Midstates Bancshares, Inc.",1023071,"Pottawattamie, IA",51559,IA,32001,1,0,0,19.10627,-0.97000003,0,0.025777454,7.2958899,5.7227554,90.013641,9.3400002,42949,52061,124,-1.695208941,1601.119493666919,6.11916E-05
1014664,2010,Pekin National Bank,Commercial Bank,OCC,1965,Community Partners Savings Bank,1009447,"Tazewell, IL",61554,IL,21502,1,0,0,23.097725,-1.92,0,0.034335706,5.275816,31.950649,85.914009,13.4,18794,22746,45,2.517112547,1091.945087048233,6.1334867e-06
1014671,2010,Bank of 1889,Commercial Bank,FED,1889,First Carroll Bankshares,1024264,"Carroll, AR",72616,AR,127028,1,0,0,18.285151,-0.94,0,0.048373379,3.4787736,2.1632354,79.72541,13.79,103452,134020,121,2.052254183,1481.313571218181,0.000361136
1014672,2010,The First State Bank of Healy,Commercial Bank,FDIC,1906,,NA,"Lane, KS",67850,KS,36693,1,0,0,22.117643,-1.51,0,0.035034727,11.697156,10.650324,76.77282,18.27,45292,65221,104,32.1786691,2040.990414776316,7.53717E-05
1014675,2010,Iowa State Bank,Commercial Bank,FDIC,1918,"Clarkel, Inc.",1021553,"Butler, IA",50619,IA,50590,1,0,0,9.1916189,-1.22,0,0.024088563,5.9204531,28.740675,92.496674,6.6700001,200175,217157,92,4.926381047,1381.740468227802,9.67371E-05
1014676,2010,Legends Bank,Commercial Bank,FDIC,1913,Linn Holding Company,1019147,"Osage, MO",65051,MO,116686,1,0,0,21.921152,-1.17,0,0.035652973,8.8591061,6.4877143,81.333931,14.72,192710,255126,97,2.913499819,1285.642039116394,9.35994E-05
1014678,2010,"Profinium, Inc.",Commercial Bank,FED,1916,"Profinium Financial Holdings, Inc.",1019605,"Martin, MN",56088,MN,43346,1,0,0,11.086421,-2.54,0,0.032906331,3.7954123,8.8159084,84.261673,7.9699998,227816,304683,94,7.883973738,1548.434820659194,2.41395E-05
1014679,2010,Clear Lake Bank and Trust Company,Commercial Bank,FED,1934,"Arneson Bancshares, Inc.",1023178,"Cerro Gordo, IA",50428,IA,136686,1,0,0,10.212766,-1.29,0,0.040514026,6.0261979,5.1091566,88.860786,8.0699997,191362,232907,76,2.136606134,1446.850281349418,0.000261368
1014682,2010,Union State Bank,Commercial Bank,FED,1901,Union State Banc Holding Corporation,4222751,"Clay, KS",67432,KS,71015,1,0,0,19.887197,-2.3199999,0,0.029729612,1.6192704,21.846437,59.848618,9.9499998,65299,137136,109,2.702908096,1730.669408555746,0.000145873
1014683,2010,Farmers State Bank of Underwood,Commercial Bank,FDIC,1915,"Underwood Bancshares, Inc.",1019598,"Otter Tail, MN",56586,MN,19765,1,0,0,12.084472,-1,0,0.035281941,13.232773,23.183197,90.547234,8.5900002,35107,44442,95,5.462032215,1740.962443251518,1.10072E-05
1014685,2010,Glens Falls National Bank and Trust Company,Commercial Bank,OCC,1851,Arrow Financial Corporation,100134,"Warren, NY",12801,NY,850481,1,0,0,14.29334,-1.26,-1,0.031751312,1.8527379,5.1588588,78.961861,8.29,1273499,1641129,159,4.667417687,565.1741023617423,3.8638E-05
1014686,2010,Charis Bank,Commercial Bank,FDIC,1907,"Vista Bancshares, Inc.",1020136,"Denton, TX",76247,TX,37284,1,0,0,15.811956,-2.0599999,0,0.051779885,9.5973902,6.4152942,88.417458,11.03,57691,65875,103,2.188051546,1930.335281,1.20233E-05
1014687,2010,Mercer County State Bank,Commercial Bank,FDIC,1911,"Mercer County State Bancorp, Inc.",1021866,"Mercer, PA",16145,PA,165091,1,0,0,14.314462,-1.49,0,0.031987093,2.9359078,12.332779,85.383354,9.0100002,222233,287022,99,3.474238316,375.0492997740646,6.14158E-05
1014689,2010,Union State Bank,Commercial Bank,FDIC,1910,,NA,"Pottawatomie, KS",66520,KS,16056,1,0,0,27.02722,-1.01,0,0.028880997,12.538989,2.1125424,86.266281,13.81,23645,27873,100,5.15757274,1686.460045,3.29809E-05
1014693,2010,Bank of Commerce,Commercial Bank,FED,1980,BancFirst Corporation,100534,"Canadian, OK",73099,OK,28286,1,0,0,11.382722,-1.29,0,0.04177057,3.7823222,5.3995728,88.033516,8.9099998,124188,159203,30,3.338757645,1870.863977871276,4.80887E-05
1014698,2010,"The Mercantile Bank of Louisiana, Missouri",Commercial Bank,FDIC,1880,"Northeast Missouri Bancshares, Inc.",4853188,"Pike, MO",63353,MO,90948,1,0,0,27.252899,-2.3399999,0,0.040350676,5.8091507,4.9864707,72.063667,21.200001,61253,104484,130,5.678965386,1209.607643893226,7.29537E-05
1014701,2010,International Finance Bank,Commercial Bank,FDIC,1982,"IFB Bancorp, Inc.",19361471,"Miami-Dade, FL",33135,FL,203092,1,0,0,10.266853,-3.2,0,0.036580175,4.5118241,18.80476,90.646515,6.4400001,320394,502786,28,10.2625367,1491.789788114806,0.000375603
1014702,2010,Pinnacle Bank,Commercial Bank,FDIC,1970,"Pinnacle Bancorp, Inc.",1017023,"Tarrant, TX",76102,TX,58326,1,0,0,13.358044,-1.5,0,0.037662506,2.194361,1.5862275,84.362946,8.46,403728,521978,40,2.631180626,1949.688978542925,1.88089E-05
1014703,2010,Citizens State Bank,Commercial Bank,FDIC,1904,"Citizens BancShares of Woodville, Inc.",1019650,"St. Croix, WI",54016,WI,74120,1,0,0,6.0107999,-3.27,0,0.035236292,5.0926976,17.323524,91.357185,4.46,108217,144652,106,3.645012089,1460.267094511843,6.85075E-05
1014704,2010,First State Bank of Mapleton,Commercial Bank,FDIC,1889,Security National Corporation,1020987,"Monona, IA",51034,IA,31305,1,0,0,11.29916,-2.22,0,0.031314332,17.154438,6.8433518,89.72506,7.7399998,38663,43718,121,-3.197689821,1623.280813713579,5.98607E-05
1014706,2010,Security State Bank of Warroad,Commercial Bank,FDIC,1912,"Warroad Bancshares, Inc.",1019572,"Roseau, MN",56763,MN,52752,1,0,0,27.498199,-2.03,0,0.038170673,11.022656,16.302313,80.368271,19.42,60354,78149,98,7.811564707,1831.390270508185,2.93777E-05
1014707,2010,First Texas Bank,Commercial Bank,FDIC,1972,"First Texas Bancorp, Inc.",1018656,"Williamson, TX",78664,TX,94880,1,0,0,14.485901,-0.85000002,0,0.041291837,2.9505181,5.1686797,90.034645,8.8100004,140294,170300,38,2.990543417,2099.308858478872,3.05968E-05
1014713,2010,Manson State Bank,Commercial Bank,FDIC,1933,"Security Financial, Inc.",1024794,"Calhoun, IA",50563,IA,18379,1,0,0,18.987492,-1.34,0,0.027482243,3.1560702,19.27693,88.638931,9.3100004,29672,34495,77,2.60878694,1526.261593529894,3.51439E-05
1014716,2010,Peoples Savings Bank,Commercial Bank,FDIC,1912,Country Bancorporation,1021190,"Washington, IA",52621,IA,13509,1,0,0,13.766221,-1.02,0,0.039712582,9.4356499,3.4746337,90.119171,10.16,25710,28530,98,6.102548823,1259.487214,2.58316E-05
1014717,2010,First Northern Bank of Wyoming,Commercial Bank,FED,1885,"First National Buffalo Bankshares, Inc.",1017220,"Johnson, WY",82834,WY,79129,1,0,0,13.215608,-1.85,0,0.038507439,14.855824,0.30278245,90.759354,8.3500004,180584,211154,125,.5808402291534051,2525.565071576207,0.002159506
1014722,2010,Iowa State Savings Bank,Commercial Bank,FDIC,1883,Ames National Corporation,1021094,"Union, IA",50801,IA,82174,1,0,0,10.495414,-1,0,0.040082518,3.153929,0.4586809,84.472786,7.23,143176,175962,127,5.555026505,1493.924504150595,0.000157131
1014724,2010,Citizens Bank of Logan,Commercial Bank,FDIC,1961,"Merchants Bancorp, Inc.",1027866,"Hocking, OH",43138,OH,144681,1,0,0,9.565834,-2.3,0,0.036611408,2.9261439,18.208132,90.467697,7.5900002,202266,258007,49,2.569148355,468.4874441925595,1.64649E-05
1014725,2010,The Denison State Bank,Commercial Bank,FDIC,1901,"Denison Bancshares, Inc. of Holton",1017272,"Jackson, KS",66436,KS,115116,1,0,0,15.542506,-2.0899999,0,0.038200349,1.7593075,5.6137457,82.833115,10.84,214157,266385,109,-0.413922291,1610.775445766442,0.000236462
1014726,2010,Citizens 1st Bank,Commercial Bank,FED,1920,,NA,"Smith, TX",75701,TX,419187,1,0,0,38.259113,-0.69999999,0,0.03331491,1.5451325,21.163691,59.623947,15.76,338239,729103,90,9.020402991,1803.313913439031,0.000135179
1014728,2010,Alamosa State Bank,Commercial Bank,FDIC,1907,"Alamosa Bancorporation, Ltd.",1017417,"Alamosa, CO",81101,CO,64338,1,0,0,15.747474,-1.47,0,0.03657667,22.612703,2.6408823,90.09269,9.1599998,133133,158489,103,-0.49938008,2516.176395448404,0.000206378
1014729,2010,Lewiston State Bank,Commercial Bank,FDIC,1905,"Glacier Bancorp, Inc.",1023792,"Cache, UT",84320,UT,91823,1,0,0,12.794106,-2.5699999,0,0.04314319,1.6449099,7.4168053,88.044701,10.52,190907,233177,105,3.170428811,2947.762603078647,0.000109406
1014737,2010,"The Peoples Bank, Biloxi, Mississippi",Commercial Bank,FDIC,1896,Peoples Financial Corporation,1019929,"Harrison, MS",39530,MS,487672,1,0,0,18.721535,-1.62,-1,0.032013997,3.9665096,15.41926,77.857239,12.29,502018,781908,114,2.726207906,1436.442684356864,0.000781215
1014738,2010,CNB St. Louis Bank,Commercial Bank,FDIC,1915,"Cardinal Bancorp, Inc.",1020520,"St. Louis, MO",63143,MO,277614,1,0,0,11.234913,-1.9,0,0.036173627,1.212275,2.8056285,82.7649,10.2,334459,483612,95,5.318503143,1152.664816161003,0.000222687
1014742,2010,The First National Bank of Hope,Commercial Bank,OCC,1923,"Hope Bancshares, Inc.",1022846,"Dickinson, KS",67451,KS,34118,1,0,0,13.328831,-2.05,0,0.035453781,3.5258062,7.4096794,81.497284,12.39,36112,45242,87,-0.167119281,1734.166137,7.00824E-05
1014747,2010,The Bank of Holyrood,Commercial Bank,FED,1887,"Holyrood Bancshares, Inc.",1017502,"Ellsworth, KS",67450,KS,19578,1,0,0,14.938148,-1.21,0,0.02812722,7.9435172,2.2536883,86.128639,9.3800001,39586,47854,123,1.50468053,1851.157076,4.02155E-05
1014750,2010,Spencer County Bank,Commercial Bank,FDIC,1927,,NA,"Spencer, IN",47579,IN,48983,1,0,0,16.760347,-0.80000001,0,0.031117469,2.0987096,19.647228,89.62886,8.6099997,82540,98562,83,3.45721167,865.5456336080864,6.83522E-05
1014752,2010,Farmers & Merchants Bank of Long Beach,Commercial Bank,FED,1907,"Palomar Enterprises, LLC",4208419,"Los Angeles, CA",90802,CA,1783327,1,0,0,25.330412,-2.6900001,0,0.039230425,3.266885,24.319921,70.476463,14.31,2625302,4262406,103,3.795871838,3701.599894006015,0.000370908
1014755,2010,The First Bank of Celeste,Commercial Bank,FDIC,1900,"Metroplex North Bancshares, Inc.",1018870,"Hunt, TX",75423,TX,32271,1,0,0,16.277431,-1.8,0,0.038126305,35.018089,5.6392117,90.863449,8.8199997,35653,39238,110,1.381141206,1827.853386682839,1.04067E-05
1014756,2010,Decorah Bank and Trust Company,Commercial Bank,FDIC,1935,"Security Agency, Incorporated",1021066,"Winneshiek, IA",52101,IA,135730,1,0,0,11.822351,-1.89,0,0.036889665,4.1473355,11.490363,82.508072,9.3900003,253824,330987,75,7.350872467,1328.007779048284,0.00025954
1014762,2010,First State Bank of Joplin,Commercial Bank,FDIC,1925,"Pinnacle Bancorp, Inc.",1017023,"Jasper, MO",64801,MO,97579,1,0,0,16.150412,-2.6199999,0,0.039861958,13.551895,15.567478,85.670563,10.25,140152,171542,85,0.207653515,1542.781468969545,7.82727E-05
1014765,2010,State Bank,Commercial Bank,FDIC,1986,"Equity Bancshares, Inc.",4086910,"Sheridan, KS",67740,KS,61098,1,0,0,12.579354,-1.67,0,0.038795516,20.030079,21.490879,89.650291,9.8599997,102570,117926,24,5.202902088,2014.179532940695,0.000125502
1014768,2010,Whitney National Bank,Commercial Bank,OCC,1883,Hancock Whitney Corporation,100308,"Orleans, LA",70130,LA,5210108,1,0,1,10.368517,-2.9200001,0,0.035721514,6.7694902,12.002516,79.845451,8.21,8731257,11780660,127,1.034950394,1555.154712209857,0.012856548
1014771,2010,Mid America Bank,Commercial Bank,FDIC,1914,"Friendship Bancshares, Inc.",1023685,"Cole, MO",65101,MO,33098,1,0,1,10.379554,-0.77999997,0,0.035612792,6.8384638,24.395727,91.794441,7.02,202401,245614,96,0.512672205,1310.446252590186,2.65495E-05
1014780,2010,State Bank of New Prague,Commercial Bank,FDIC,1883,Fishback Financial Corporation,1019250,"Scott, MN",56071,MN,53390,1,0,0,17.402967,-2.79,0,0.037747703,4.7780833,28.701296,80.541664,11.38,81287,120961,127,2.889548393,1505.789772052516,2.9733E-05
1014782,2010,Citizens Bank Minnesota,Commercial Bank,FDIC,1876,"Citizens Bancorporation of New Ulm, Inc.",1020080,"Brown, MN",56073,MN,139816,1,0,0,13.741369,-0.98000002,0,0.030930119,2.9129441,1.2242233,85.806839,9.29,242267,298059,134,3.802610909,1565.384424073799,7.78639E-05
1014789,2010,State Bank of New Richland,Commercial Bank,FDIC,1898,"New Richland Bancshares, Inc.",1022903,"Waseca, MN",56072,MN,24894,1,0,0,10.460588,-1.37,0,0.038439374,2.1860542,5.645072,61.300747,8.0699997,30909,88503,112,7.511911215,1477.882086010615,1.38635E-05
1014790,2010,Metropolitan National Bank,Commercial Bank,OCC,1970,Simmons First National Corporation,100431,"Pulaski, AR",72201,AR,474463,1,0,0,7.2770066,-3.98,0,0.027304383,7.7977176,20.08633,85.328712,5.2199998,1032896,1291734,40,-0.222002365,1432.657058393427,0.001348883
1014792,2010,Lake City Bank,Commercial Bank,FED,1872,Lakeland Financial Corporation,100608,"Kosciusko, IN",46580,IN,978713,1,0,0,11.824086,-2.1500001,0,0.035098556,1.9412485,4.0042462,82.207253,9.8100004,1822585,2678828,138,6.060234689,793.9786999999128,0.001365723
1014794,2010,Community State Bank of Rock Falls,Commercial Bank,FDIC,1975,Community Illinois Corporation,1022692,"Whiteside, IL",61071,IL,87668,1,0,0,10.079183,-1.38,0,0.031043196,12.061081,16.088648,92.209511,6.6599998,207958,230743,35,4.423484464,1118.721920188238,2.50075E-05
1014795,2010,Farmers State Bank,Commercial Bank,FDIC,1904,"Farmers Bancshares, Inc.",1018948,"Shelby, TX",75935,TX,118528,1,0,0,14.538013,-1.54,-1,0.033608876,1.8863876,7.4328408,88.781265,9.8999996,268193,325420,106,17.40679174,1741.317712367817,3.82228E-05
1014796,2010,Grand Ridge National Bank,Commercial Bank,OCC,1903,"Premier Commerce Bancorp, Inc.",4253464,"LaSalle, IL",61325,IL,21535,1,0,0,42.743221,-0.47999999,0,0.013026414,3.4979625,13.651566,72.432114,22.549999,29671,42350,107,2.482091796,1036.606111496698,6.1429000e-06
1014801,2010,Citizens State Bank Norwood Young America,Commercial Bank,FDIC,1914,"Piesco, Inc.",4047239,"Carver, MN",55368,MN,30109,1,0,0,10.262385,-0.86000001,0,0.034239367,16.569544,3.8792043,80.623177,8.5,65678,90247,96,3.696820734,1539.919734484992,1.67678E-05
